,date,instrument_code,high_normalized,high_normalized_pred,open,close,high,high_predicted,high_normalized_orig,high_normalized_mlp_without_open,high_normalized_mlp10_without_open,high_normalized_keras_without_open,high_normalized_keras10_without_open,high_normalized_wiht_open_orig,high_normalized_mlp_with_open,high_normalized_keras_with_open,high_orig,high_mlp_without_open,high_mlp10_without_open,high_keras_without_open,high_keras10_without_open,high_mlp_with_open,high_keras_with_open
34,2023-09-20 00:00:00+05:30,GILLETTE,102.95191624119434,101.94958127332353,6174.0,6261.8,6371.9,6309.86348416854,102.95191624119434,101.94958127332353,101.92633450311253,100.77743,101.62349,103.20537738905085,102.51446170972902,101.40632,6371.9,6309.86348416854,6308.42469506664,6237.316553558349,6289.681004699707,6329.242865958669,6260.8261143493655
35,2023-09-20 00:00:00+05:30,GLENMARK,101.3446068933122,100.59643182685278,853.0,859.95,863.0,856.6289152215647,101.3446068933122,100.59643182685278,101.64480613247744,100.71656,101.4034,101.1723329425557,101.7772029467651,101.54439,863.0,856.6289152215647,865.5563466211116,857.6518697776794,863.500623802185,868.1595411359062,866.1736280822753
36,2023-09-20 00:00:00+05:30,GRASIM,100.1302715267312,100.89082880623101,1957.45,1941.25,1960.0,1974.887528467569,100.1302715267312,100.89082880623101,102.1849628372391,100.638115,101.50161,100.1302715267312,101.81975974449853,101.4859,1960.0,1974.887528467569,2000.2195550575368,1969.9407806816102,1986.8432610740663,1993.0708871186864,1986.5357667541505
37,2023-09-20 00:00:00+05:30,HAL,101.84883020383573,101.68139652446425,3984.3,3998.0,4057.25,4050.5801119485577,101.84883020383573,101.68139652446425,103.26198639578585,100.93804,101.45469,101.83093642546996,102.55422539656249,101.5116,4057.25,4050.5801119485577,4113.544490062525,4020.967828643799,4041.548992034912,4086.0680024752396,4044.5265465087896
38,2023-09-20 00:00:00+05:30,HCLTECH,99.92337164750957,100.31594803375926,1281.5,1295.5,1304.0,1309.1231218405583,99.92337164750957,100.31594803375926,101.40820682720094,100.62321,101.28754,101.7557549746391,102.378480874165,101.492256,1304.0,1309.1231218405583,1323.3770990949724,1313.1328525543213,1321.8023529052734,1311.9802324024245,1300.6232627487182
39,2023-09-20 00:00:00+05:30,HDFCAMC,102.77132770761358,101.63009384449259,2625.0,2692.2,2721.95,2691.7238505183086,102.77132770761358,101.63009384449259,102.7506607543125,100.742,101.460754,103.69333333333333,103.49313692668497,101.46779,2721.95,2691.7238505183086,2721.402625408344,2668.202155323029,2687.2388105163577,2716.6948443254805,2663.529453277588
40,2023-09-20 00:00:00+05:30,HDFCBANK,98.15536662471995,100.70773430352891,1599.0,1566.0,1599.0,1640.5793456716374,98.15536662471995,100.70773430352891,101.65519359487475,100.593925,101.3391,100.0,103.37863560367994,101.48768,1599.0,1640.5793456716374,1656.013931257307,1638.7253429679868,1650.8646688041686,1653.0243833028424,1622.7879796600341
41,2023-09-20 00:00:00+05:30,HINDALCO,100.3921568627451,100.94214806436094,482.0,479.15,486.4,489.0647073718287,100.3921568627451,100.94214806436094,102.54851317468984,100.72076,101.27317,100.9128630705394,102.134233377263,101.87482,486.4,489.0647073718287,496.84754633137226,487.9920653915405,490.66851093292235,492.2870048784077,491.03661743164065
42,2023-09-20 00:00:00+05:30,ICICIBANK,100.57059179963643,100.59995570128454,981.55,988.1,995.85,996.1407613541196,100.57059179963643,100.59995570128454,101.79003859130077,100.61129,101.293785,101.45687942539861,102.10705549265661,101.54841,995.85,996.1407613541196,1007.9249621310603,996.2529933624269,1003.0110600128174,1002.2318031881709,996.7484037132264
43,2023-09-20 00:00:00+05:30,IDFCFIRSTB,102.36178207192698,100.98464200104293,93.0,94.2,95.35,94.0671940239715,102.36178207192698,100.98464200104293,101.64687320314218,100.66314,101.2629,102.5268817204301,101.84061139145251,101.67631,95.35,94.0671940239715,94.68406238872694,93.76771429824831,94.32639256668092,94.71176859405084,94.55896614074707
